stable_usage_key,choice_priority,territory,kind,celebration_id,mass_form,season,week,weekday,special_day,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,source_catalog,nigeria_selection_id,nigeria_source_date,gallery_source_url,gallery_text_edition,rsvce_selection_id,text_source_id,display_edition,resolution_status,review_notes
NG|temporal|ordinary-time|33|tuesday||II,3,NG,temporal,,,ordinary-time,33,tuesday,,,II,498,"ps15:1-3a,3bc-4a,4b-5",Those who are victorious,standard_lectionary_complete.csv,,,,,ps15_1_3a_3bc_4a_4b_5,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|wednesday||I,1,NG,temporal,,,ordinary-time,33,wednesday,,,I,,"ps17:1bcd,5-6,8b,15","When I awake, O Lord, I shall be filled with the vision of your presence.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/191125/,Douay-Rheims,ps17_1bcd_5_6_8b_15,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|wednesday||I,2,NG,temporal,,,ordinary-time,33,wednesday,,,I,499,"ps17:1,5-6,8b+15","Lord, when your glory appears, my joy will be full.",standard_lectionary_complete.csv,,,,,ps17_1_5_6_8b_15,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|wednesday||II,1,NG,temporal,,,ordinary-time,33,wednesday,,,II,,"ps150:1b-2,3-4,5-6","Holy, holy, holy is the Lord God Almighty.",nigeria_psalm_usage_assignments.csv,ng:2026-11-18:responsorial-psalm:1,2026-11-18,https://www.catholicgallery.org/mass-reading/201124/,Douay-Rheims,ps150_1b_2_3_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|wednesday||II,2,NG,temporal,,,ordinary-time,33,wednesday,,,II,499,"ps150:1-2,3-4,5-6","Holy, holy, holy Lord, mighty God!",standard_lectionary_complete.csv,,,,,ps150_1_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|34|friday||I,1,NG,temporal,,,ordinary-time,34,friday,,,I,,"daniel3:75,76,77,78,79,80,81",Give glory and eternal praise to him!,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/281125/,Douay-Rheims,local_rsvce:expanded:2ac69bb81725ea09,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|34|friday||II,1,NG,temporal,,,ordinary-time,34,friday,,,II,,"ps84:3,4,5-6a,8a","Behold, the dwelling of God is with men.",nigeria_psalm_usage_assignments.csv,ng:2026-11-27:responsorial-psalm:1,2026-11-27,https://www.catholicgallery.org/mass-reading/291124/,Douay-Rheims,ps84_3_4_5_6a_8a,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|34|friday||II,2,NG,temporal,,,ordinary-time,34,friday,,,II,507,"ps84:1-2,3,4-5,7+10",Here God lives among his people.,standard_lectionary_complete.csv,,,,,ps84_1_2_3_4_5_7_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|34|monday||I,1,NG,temporal,,,ordinary-time,34,monday,,,I,,"daniel3:52,53,54,55,56",Glory and praise for ever!,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/241125/,Douay-Rheims,local_rsvce:expanded:4c1b321ed97fdf76,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|34|monday||II,1,NG,temporal,,,ordinary-time,34,monday,,,II,,"ps24:1-2,3-4ab,5-6","These are the people who seek your face, O Lord.",nigeria_psalm_usage_assignments.csv,ng:2026-10-23:responsorial-psalm:1,2026-10-23,,,ps24_1_2_3_4ab_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|34|monday||II,2,NG,temporal,,,ordinary-time,34,monday,,,II,,"ps24:1bc-2,3-4ab,5-6","These are the people who seek your face, O Lord.",nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:fec9cbaf9d4f37c1,,https://www.catholicgallery.org/mass-reading/251124/,Douay-Rheims,ps24_1bc_2_3_4ab_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|34|monday||II,3,NG,temporal,,,ordinary-time,34,monday,,,II,503,"ps24:1-2,3-4ab,5-6","Lord, this is the people that longs to see your face.",standard_lectionary_complete.csv,ng:reconstructed:4bfbe280022ea07c,,,,ps24_1_2_3_4ab_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|34|saturday||I,1,NG,temporal,,,ordinary-time,34,saturday,,,I,,"daniel3:82,83,84,85,86,87",Give glory and eternal praise to him.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/291125/,Douay-Rheims,local_rsvce:expanded:c603bf94af5366d0,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|34|saturday||II,1,NG,temporal,,,ordinary-time,34,saturday,,,II,,"ps95:1-2,3-5,6-7abc","Maranatha! Come, Lord Jesus!",nigeria_psalm_usage_assignments.csv,ng:2026-11-28:responsorial-psalm:1,2026-11-28,,,ps95_1_2_3_5_6_7abc,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|34|saturday||II,2,NG,temporal,,,ordinary-time,34,saturday,,,II,508,"ps95:1-2,3-5,6-7","Maranatha! Come, Lord Jesus!",standard_lectionary_complete.csv,,,,,ps95_1_2_3_5_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
